user_id,business_id,review_stars
FrOaFWq9xFUScVwp0hTFsA,KbklOyVTejoewite5VifVg,5.0
zo5yKFeETsG2wGUAAMcA_w,g0EGRY4TvP-VI6I6c_6O7w,5.0
-Cm-ZDWCJqWe5Qy0ab659w,cYUFOGu9ZD34mP3DjC6vGQ,1.0
SnMBoKapyRBxnzKBDRgmYw,g0EGRY4TvP-VI6I6c_6O7w,5.0
LzmlSDKyB6gxTji9G9yKjA,o7S4SXloTfy8i7ESiJeNqw,1.0
Una23gTlzdPsek4lJJUysg,cYUFOGu9ZD34mP3DjC6vGQ,4.0
zjIJv1hNPdhaL0aFGGgsNQ,PVbkPTLHeAZfCp-nUTS-Ew,1.0
Uw9yxO3dmkTu9s49ru0HdA,VsscoyR-OjQMKY2bNXJNYA,5.0
22fTCEhvrJfgudhzBaC22A,pvyWBcZeRg1RnP4BTp-kCQ,1.0
XdXnR1iW1JSvEeV8YVFidw,yk8BDiK6tBcg_rLJtyKWKg,5.0
UiRS16nVMJWRFRD-deIukQ,cAd0-3lCaNjrhgm0GluM1A,5.0
dBrOdYZBkfkTYDBmc62liw,yPWDGL7PN-T9QWqcJdK1Lg,5.0
DlwV6WDJDbYYNymvP0Sq4A,FxOrCFtUytkNKxpJ0hTHRA,5.0
8BJnRCUrOSCTnJ93oeHMVA,RvJdycyrP06vcTNr-byCTg,5.0
RWN1bfL9duRVgXqBT6r6rQ,BlQjz6Qx7iqMUQzvOyUnmA,1.0
48PLbMy6ju7ZV22Uq3vO7Q,g0EGRY4TvP-VI6I6c_6O7w,5.0
SyEy3NqvvYmEGulmguWwzw,FxOrCFtUytkNKxpJ0hTHRA,1.0
Qf9aPi-Fq-nf-IbM_OfNAw,G1EStwbrdBbCKQnG4UYVjA,5.0
eLoBL7i6F1fscoz6szTcJw,6XZESJv1rcBnSDNn6X86Uw,5.0
LvZqExR2zZBMW_yOq4wogw,YBqB2z1BLCJxyv0sZZa4OA,5.0
lhxw-SrSgE9CycFdIxlaEg,_ADJ8WRmfok-01lwYplybQ,5.0
miGkBbuVK-lLRbNMiiF-tA,an7KMQHzxBZeyxCyj76lOQ,4.0
8piG6xk1Hd_YuxiGIPVVKw,qDo9F_x5Qon3gSJ0AyZIeg,2.0
TjS4LrHuoC1nCiqR8Gpf5A,yPWDGL7PN-T9QWqcJdK1Lg,5.0
Qv7Rf3DEl2hGMq0CHFl5sw,9g-lcizIhddq4L4iurt5qg,5.0
sBQdEz4hlMRLHu-ZQStWlQ,KIjNyd57VtwQStcU5DhVmg,4.0
7z3ro63ZZwQKTag-EdAlOw,W4w89o1veJ7yhJKHs6Pdtg,1.0
sAuktIOC4qPyXAAOHlzidw,3StbUpz7IWtOeOpOvPhphg,5.0
Y2DucO10u2fV8tZATKLziA,dIDQR0I5uRE90bnrq-t4uw,2.0
YXunMGYTvO0LNsoOcOHJDA,6XZESJv1rcBnSDNn6X86Uw,3.0
nT4MgVi4cWl3OcQOEBwC6g,oeA0KXqdWwbBJc5FUFLazQ,5.0
hFnJefu1e2PKNPoP_PwxHg,4N793NJDZEcms0yKyjSaVw,4.0
9KiCw4Sk86TAqR8tWSeDkA,yPWDGL7PN-T9QWqcJdK1Lg,5.0
IW6t_b5Gz4Jkj0CgaZ2_0A,zhUFx2fd7S0DxKSQJ2J4SA,5.0
RcaThZaX7D_qR8UJuqtooA,g0EGRY4TvP-VI6I6c_6O7w,5.0
FHeSTdjj_NkEWF_OXoFv5Q,9hbShOYWAjjfl8bJy7n3pA,5.0
vlt61CyoKGoMoP7tgx-nGw,YBqB2z1BLCJxyv0sZZa4OA,3.0
DaUMsga3CHszAbYXJUmfOw,5-Q_6MLNtoVt7u4fwuzcmw,1.0
zk-2bBSbLj5MnVh9SC7PTQ,yPWDGL7PN-T9QWqcJdK1Lg,5.0
28ephrNcOD1T9xMeLuMD-w,W4w89o1veJ7yhJKHs6Pdtg,4.0
nNlX5sYLrHOtwrS3C4nGzA,3StbUpz7IWtOeOpOvPhphg,5.0
VRFOdPZuUpy2Je9y8aDdrQ,G1EStwbrdBbCKQnG4UYVjA,5.0
UoZKp7lCAaNPWnlZv9J0AA,CflUbh-nhJnpo8Uodr84dQ,1.0
zmpw1gnl6IxrAMWvywfdBw,g0EGRY4TvP-VI6I6c_6O7w,5.0
wtb1s6W4ikI9l0gfnbOkGA,LgJMQdAOPm_1dlZ7fHJunQ,1.0
l_Cir4Q3BCR73-MCPYMQsg,CflUbh-nhJnpo8Uodr84dQ,1.0
BTqUWuD62KKmStLypMBc6w,e88j2blzIYJGIAuQO_F68w,1.0
MNMUM9kFLNwHhY5ER0oD5Q,RvJdycyrP06vcTNr-byCTg,5.0
e7zY3HS94mxsysDUvw-ihA,cYUFOGu9ZD34mP3DjC6vGQ,2.0
zZ1d3Rok-ITZUpEDbJyC1Q,oeA0KXqdWwbBJc5FUFLazQ,1.0
qPhbtc5W5sEsFOohIjCBjA,XzkDZsfPNkqnows3ngOzpA,4.0
OjwMbtLHrYKM1zXGAuAk8A,zhUFx2fd7S0DxKSQJ2J4SA,5.0
9jn6HYgaEUB_TszJEaYHvA,_ADJ8WRmfok-01lwYplybQ,1.0
mnj6lRh8chCyFHYuaoqjng,zhUFx2fd7S0DxKSQJ2J4SA,5.0
zjIJv1hNPdhaL0aFGGgsNQ,gDi3oN7LsLFsEg7ayg2T6A,5.0
MOgIKbGLH1z42Hh8o2DDLw,cYUFOGu9ZD34mP3DjC6vGQ,5.0
_sjWKeoKjXstPoWYKDD6PQ,4iPxzZ3FaTus6HFTdCOY-w,1.0
P2HGBvF4kgEm20ZSVyTuwA,KcvY1mPEQb0cBflIjVJj5Q,1.0
Wu092T04eUB17AB0nOr7cg,zqz0tXwhe6TJDXFg0Nz5nQ,5.0
VIe0mYxJMczKs9ARzOaM2w,HEIi9lYs-cXWg99ph90lUA,5.0
5MYa3BbBU359oqcEYwY94w,i5-7pNVVJWjck2uAEUT0bA,5.0
7fslv3zyyhqTNg-evz6qgQ,kTLsBLzK0Pr-QDyQSj2h1w,5.0
2Ertp5N_L2lkzf3olg9KaQ,PVbkPTLHeAZfCp-nUTS-Ew,5.0
GMkXnWeC-3ki4bGrmF-syw,1z99pivXhZNFbg-vXwHwag,5.0
CtWVJdo8grxJow1hkWVsjg,KnO6rVzvNshHc6C3HQAf7A,5.0
vdcvR2Tb0TZo0B4eET_tpA,kTLsBLzK0Pr-QDyQSj2h1w,5.0
n89FEhwE78DlN7yfLEJVhw,oeA0KXqdWwbBJc5FUFLazQ,2.0
pL7ghhI5uHehHHFWRFKIRA,oeA0KXqdWwbBJc5FUFLazQ,2.0
IeSz60ozr1yAVIH8CX9w9w,1z99pivXhZNFbg-vXwHwag,5.0
0JwIYsF-5eX-WdG47xIB4Q,0UakJQt4R8r39Bq13ntjRA,5.0
QICAiwktt7yvl6o4Zt_0iA,wseTiH0RiWXM-tuwx-TiEw,1.0
A57a5_7zg1lJMx5-LqarNg,yPWDGL7PN-T9QWqcJdK1Lg,5.0
88WlUnY-kFqoQGxQstxxFA,2GreXhwEXRLc673Mj_Vyjg,5.0
TyTHv0sy24LgGguYfw3NYw,g0EGRY4TvP-VI6I6c_6O7w,5.0
fen9BWC39ul9SJZfQ-onpg,--gJkxbsiSIwsQKbiwm_Ng,4.0
DPBBphA23oEnKufj-tosYA,AIHmAQbFb3_cqhrqGoId4Q,2.0
_6w7QsVMyBZ8aVrH66uy6A,6XZESJv1rcBnSDNn6X86Uw,5.0
nlzqDh1_-8F9dGYDr-3tGQ,KIjNyd57VtwQStcU5DhVmg,5.0
uhaF-OgQoWY29W7Y-DCGrQ,4N793NJDZEcms0yKyjSaVw,2.0
4i7f1TlDtqe4a9PIM41hDw,-0qOecqGXEf_6TwaiX9E5A,5.0
ct9c0wmjPge4eiTQ-JC5Iw,-0qOecqGXEf_6TwaiX9E5A,5.0
N2wkzgphplM2bxyd8bIK_g,g0EGRY4TvP-VI6I6c_6O7w,5.0
Yw38PEBWr54MWerHSoqzyA,-0qOecqGXEf_6TwaiX9E5A,1.0
31SvWrJ_g34n4Qa0_nc4Cw,DlqpjHNz8x2oND1wyHp1ZA,1.0
RJc2ueAyH2K-d_fHTrhy2g,RvJdycyrP06vcTNr-byCTg,5.0
9MuaDDoPpCFxi6hKoYSpXw,PVbkPTLHeAZfCp-nUTS-Ew,5.0
Strb-zv7UKWSSirBQZjeWg,KIjNyd57VtwQStcU5DhVmg,4.0
jhxHcYABUWykwvZTKsUgGg,g0EGRY4TvP-VI6I6c_6O7w,5.0
wDYpfYeeKzrnGLF2d7fcUw,mYqB1GAngup8xkkdrD1UcA,5.0
8d-lQ64DGHJylQ-Pt3t6zg,oeA0KXqdWwbBJc5FUFLazQ,5.0
vDZsvwHqAsqFDt6zLddJVg,RvJdycyrP06vcTNr-byCTg,4.0
DuCPj1tjQse3M5GqE7K2cw,g0EGRY4TvP-VI6I6c_6O7w,5.0
k8lqaNRz8gHHVnX6Ordpng,XzkDZsfPNkqnows3ngOzpA,1.0
UQhy2XChUchieX1vgONw0Q,KIjNyd57VtwQStcU5DhVmg,1.0
a8gOtA5oLTX7ZtP1TfX_-g,_ADJ8WRmfok-01lwYplybQ,1.0
zQfPCSskMK3R2k5ZkIj9Cw,OWTp39QigYY8r_aG04MLwg,5.0
wfRRwf-5iKnWVP5dqXCUTA,W4w89o1veJ7yhJKHs6Pdtg,1.0
GCwH0iD_UYwSgUQQ6azJsA,-0qOecqGXEf_6TwaiX9E5A,5.0
LF6J6QoH01lbeAEkLspRAA,6XZESJv1rcBnSDNn6X86Uw,5.0
eERrJPLn2CfwevjXUPnMcw,9g-lcizIhddq4L4iurt5qg,5.0
5HXvTiQzX9iUXGTDfpxcIQ,o7S4SXloTfy8i7ESiJeNqw,4.0
OA_XA4sPH7B91O6bEkZGhA,wIX0p3ZfPinVJtg-yYgrlQ,5.0
0dZWPT7PqBSZDyEZnom_MQ,uYEiDDgyOBuW1ZC1RBhRyQ,5.0
KsOrGyChFWq8-_cOewthlQ,Zxlul--TbJ2qW9QhW_VzUg,5.0
iqE0_xBhEK5EJgsB_ubhUQ,PVbkPTLHeAZfCp-nUTS-Ew,5.0
zFmj4Xcldi6VlCuRVX-trw,yPWDGL7PN-T9QWqcJdK1Lg,5.0
1t20qNj6dWqgCtVbdDH6Gg,PVbkPTLHeAZfCp-nUTS-Ew,5.0
sI5zuNfM1Lj-ZmFoKBFtrA,2GreXhwEXRLc673Mj_Vyjg,4.0
VOcpOwA0jqqDuCX0h2PhKA,HEIi9lYs-cXWg99ph90lUA,5.0
peSykrR73yiY7H3k0r2qFQ,VsscoyR-OjQMKY2bNXJNYA,5.0
ZhvZChgpqKab-N_BL3qGbw,oeA0KXqdWwbBJc5FUFLazQ,2.0
nNlX5sYLrHOtwrS3C4nGzA,3StbUpz7IWtOeOpOvPhphg,5.0
kDuS3rhj73VPsWsHxFlvSA,pCaqpiDDf_or5A-zWr0DUQ,5.0
D78cFtRI3kTrMzNA4mj8lg,PVbkPTLHeAZfCp-nUTS-Ew,2.0
yzH9omTEEpGp3Y2NR2Y1Gw,PVbkPTLHeAZfCp-nUTS-Ew,5.0
MUR7akUsb4zxhYUBzxFl7w,RvJdycyrP06vcTNr-byCTg,1.0
IcYKUYOkT5w4MkINBRZ_Xw,2RH_0HH1z3YW-2lO9wqEbg,2.0
xlM01Khxkxa30E8WRH8XsQ,oeA0KXqdWwbBJc5FUFLazQ,5.0
rIFvRLS4YDDABZrNI8h4yA,yPWDGL7PN-T9QWqcJdK1Lg,5.0
kbIX4I3-j7EJ-YJzTBblRQ,HEIi9lYs-cXWg99ph90lUA,5.0
tmdIs3bVmdRsh8JXb5d-8g,VsscoyR-OjQMKY2bNXJNYA,5.0
dsYMJ332_G5YV0pMhzzZyg,OWTp39QigYY8r_aG04MLwg,5.0
2cDAY_FZg3chNB5wTQTY-Q,g0EGRY4TvP-VI6I6c_6O7w,5.0
3WTkfzcGvti6zHoCAjiVyA,6XZESJv1rcBnSDNn6X86Uw,5.0
F6ZUwbRZd74qnvlkQSsDpA,RvJdycyrP06vcTNr-byCTg,5.0
ZwkNUSeL8Xm3nTPfVpGZXA,YBqB2z1BLCJxyv0sZZa4OA,5.0
A9RGL5o4AZe2unJeE78vDA,kTLsBLzK0Pr-QDyQSj2h1w,5.0
J7l5L0QgdjECqzJUhpSvww,Pv6j9JC0d_7v85Z7TkIiFw,5.0
oTitlkrGKvhyq9EYPsOrUQ,G1EStwbrdBbCKQnG4UYVjA,5.0
PA-Jp2eBd8fQ1DpMm--YKw,9g-lcizIhddq4L4iurt5qg,5.0
-Z7CI7cvz5oRf6Qjy_cleQ,OWTp39QigYY8r_aG04MLwg,4.0
FFdir9oS0oZu-Ok2kkYn2A,o7S4SXloTfy8i7ESiJeNqw,5.0
G3adHY4VcySaqyNC57dvLA,wseTiH0RiWXM-tuwx-TiEw,5.0
-lSZseq1xBRAPes-QlGa8w,pCaqpiDDf_or5A-zWr0DUQ,5.0
47B7yFrR6QM9LGNItxp7mg,yPWDGL7PN-T9QWqcJdK1Lg,5.0
ov2b6UuE7zCftI30CVVZug,sY6eWKPH7gpqG58HP0DGEA,5.0
YtSflcbIKLl0eD5tfJusPQ,mYqB1GAngup8xkkdrD1UcA,5.0
XQK2UpebW6YDNGI0ancLGQ,PVbkPTLHeAZfCp-nUTS-Ew,5.0
t9Qrz3zLtOnlmEeKfDCtFA,oeA0KXqdWwbBJc5FUFLazQ,5.0
VhzxolU8xTM-04f6G8x4cg,W4w89o1veJ7yhJKHs6Pdtg,1.0
JtC1ZIKNpmYtYs-XxfJrQQ,mYqB1GAngup8xkkdrD1UcA,5.0
HZCu1nyFcVktJ2KKyRNSkA,PVbkPTLHeAZfCp-nUTS-Ew,5.0
7zwe-L__jAxWfnsny3Es2w,RvJdycyrP06vcTNr-byCTg,5.0
kZYQOeRbb0RWjQNbg8TFLw,4iPxzZ3FaTus6HFTdCOY-w,5.0
KrxeU0_dtdsTQNu3YmBBiA,XzkDZsfPNkqnows3ngOzpA,5.0
mUXGp1uGLgcFOyegrIPAFA,u8Re0Q_j-JELa5_4-kpIGg,5.0
qnJELRYm1RKh-4u7rXNDlQ,_ADJ8WRmfok-01lwYplybQ,5.0
eQZmEf7a-GJK7txwX1j0Rg,aOz57yKwaphCmt8xoFCG5g,5.0
sMknu5VtxrTW5O2zCL2AFA,6XZESJv1rcBnSDNn6X86Uw,5.0
9All9Or01p2a2Kscc9EvRg,g0EGRY4TvP-VI6I6c_6O7w,5.0
LoNom7RJ-_XcsxMtyieJog,zPRKwvJu8eoDixvuMVR4DA,5.0
_ztmAI99V9jE-1BHrhq52w,sY6eWKPH7gpqG58HP0DGEA,5.0
e9R0pbti12kBeNgWlALLNg,W4w89o1veJ7yhJKHs6Pdtg,5.0
ZKoyWySQNpYhinKc-qOo8g,MG7Edp3cK0wSVAuCx_43bw,1.0
Cq2_L8-y8CXwaGSH6FSQ7w,g0EGRY4TvP-VI6I6c_6O7w,5.0
-DRa-_qyC7cWeK3-vYJ_8w,6XZESJv1rcBnSDNn6X86Uw,5.0
ibuOb3mKj8F3rT1Pn8euJg,4N793NJDZEcms0yKyjSaVw,5.0
A7jo33YW7iIlK7jpZ3p7NA,g0EGRY4TvP-VI6I6c_6O7w,5.0
MLVanLMhWMtXr8t66f6fLg,pCaqpiDDf_or5A-zWr0DUQ,5.0
PfbvY4VFkw4j7V70kdG99g,o7S4SXloTfy8i7ESiJeNqw,2.0
j4SXnm16xobD0OqHeT6TdQ,gDi3oN7LsLFsEg7ayg2T6A,5.0
9GbUpuuwGm-IpqqrYo8aTw,CflUbh-nhJnpo8Uodr84dQ,1.0
HN-MyFdMdxRaLLf_iA5niA,XzkDZsfPNkqnows3ngOzpA,5.0
3xzaCGJTJ1AGTvIB8YYWlw,PVbkPTLHeAZfCp-nUTS-Ew,5.0
oH6C490rUtf5dxTBZe7Oog,CflUbh-nhJnpo8Uodr84dQ,4.0
d2LSoAJMd5Mgwn2t5wD4FQ,g0EGRY4TvP-VI6I6c_6O7w,5.0
RBO48TPPBYmAaIyjs0UPEw,CflUbh-nhJnpo8Uodr84dQ,5.0
d2yepSMrBiBzZ1USgJKLeA,yPWDGL7PN-T9QWqcJdK1Lg,1.0
Qf8PRDKe_Y-a4C7Hs8we0w,g0EGRY4TvP-VI6I6c_6O7w,5.0
mDvmjD2h-rMulOEpVN8Z1w,DlqpjHNz8x2oND1wyHp1ZA,2.0
GI_ZwfzgSnvzmFheO_A3cg,HEIi9lYs-cXWg99ph90lUA,1.0
NYbNfOFAevPCvnrWcNiyiA,6XZESJv1rcBnSDNn6X86Uw,5.0
QWJvZR4kUgMWSK2_rlweZQ,XzkDZsfPNkqnows3ngOzpA,1.0
zi5hWKzqXpBj466sMNfKNA,i5-7pNVVJWjck2uAEUT0bA,5.0
lRCvD2pUkMo2Mpzb68bAkQ,PVbkPTLHeAZfCp-nUTS-Ew,5.0
oltuUCitHVaNS6zPSQZuaA,4N793NJDZEcms0yKyjSaVw,5.0
y1fKhB8K3zhliiH9XlU_1Q,PVbkPTLHeAZfCp-nUTS-Ew,1.0
6Dd6HyyV1AikF9bexIa7iQ,2GreXhwEXRLc673Mj_Vyjg,5.0
Ia96_nqzbi1GOWlrKivetg,jpIUquM3eHfiuy2IiwvVeg,4.0
PDCu38VVEDfa_X8G7TrvCw,RvJdycyrP06vcTNr-byCTg,2.0
evQyZE9taJ6AHMmroCYMqA,W4w89o1veJ7yhJKHs6Pdtg,1.0
OQf0xU95umqdWocu4n_n8Q,cYUFOGu9ZD34mP3DjC6vGQ,1.0
DxYNtdPErNNZ22_DGqV-cw,PVbkPTLHeAZfCp-nUTS-Ew,5.0
PE63KADZLlThqEiDtdK6LQ,HEIi9lYs-cXWg99ph90lUA,5.0
yhuVBmrY3FVnXDeTq5YE5w,4N793NJDZEcms0yKyjSaVw,5.0
MEOl7U0HpZ6jdd18NH8x7w,BlQjz6Qx7iqMUQzvOyUnmA,5.0
t1Vq2jjkq7BrWPVu9L-kUw,OWTp39QigYY8r_aG04MLwg,5.0
bm2tUuhog7tMu7EqfN7BNw,uPy7arTGvzSxkD5jZV3SbA,5.0
36l7Gi4lBbnM0nIwKwbFDA,RvJdycyrP06vcTNr-byCTg,5.0
5jjhfqXq1zfLyKc4WlnIiw,W4w89o1veJ7yhJKHs6Pdtg,1.0
2jBS7-mdD6z29FviiIFCaw,HEIi9lYs-cXWg99ph90lUA,5.0
ydRZroKZ572fiDebCJVPig,KIjNyd57VtwQStcU5DhVmg,5.0
mDzUohMokUjpxREj2mH-8w,zqz0tXwhe6TJDXFg0Nz5nQ,5.0
g5T6bH8RcyitrmAJgt8IBg,PVbkPTLHeAZfCp-nUTS-Ew,1.0
MCWOXXbP2KhMwDl6uPpWdQ,pCaqpiDDf_or5A-zWr0DUQ,5.0
qj8139Z8iviu05gDG4OgHw,cYUFOGu9ZD34mP3DjC6vGQ,1.0
LY3CLVE9WRaDFIk_wI-Ypg,OWTp39QigYY8r_aG04MLwg,5.0
V2V5Cs_ubMzEyUdzMXSkKw,W4w89o1veJ7yhJKHs6Pdtg,1.0
KyF8TsD-5g1IHKwQRNW_DQ,6XZESJv1rcBnSDNn6X86Uw,5.0
DqkTdVWBfd7aF9qPvE0TOQ,W4w89o1veJ7yhJKHs6Pdtg,1.0
fKdN2M-dfzCPd33uFRKKBQ,pvyWBcZeRg1RnP4BTp-kCQ,3.0
bWcrg_9Wskl99B4Y3FKfBQ,i5-7pNVVJWjck2uAEUT0bA,5.0
u2eGSTjYk-XhliKX8jqiJg,KbklOyVTejoewite5VifVg,2.0
ngYUQ9dPzxz_G5uKoqU3IQ,OWTp39QigYY8r_aG04MLwg,5.0
Rm82fHT1L6y1IRMO6ZGGAg,CflUbh-nhJnpo8Uodr84dQ,2.0
-ytLdiapgLUQLWwizluD4Q,o7S4SXloTfy8i7ESiJeNqw,1.0
WzKRFzQDMabx2XPYR2a8dw,RvJdycyrP06vcTNr-byCTg,5.0
PEnQdCahtXpjNilJHwC2SA,CflUbh-nhJnpo8Uodr84dQ,5.0
5cNIVeKAMFNpWoS8WfUoYQ,wseTiH0RiWXM-tuwx-TiEw,1.0
6jQWqqIj_pR0rn6aI4v_NA,cYUFOGu9ZD34mP3DjC6vGQ,1.0
mFAiiYlhmkJp2aTYkW4Ayg,3StbUpz7IWtOeOpOvPhphg,5.0
ULA3dfj1hpnz7BIEDT7duQ,cYUFOGu9ZD34mP3DjC6vGQ,4.0
cdAY9c1zFbqV62svbao5Jw,yPWDGL7PN-T9QWqcJdK1Lg,4.0
N6WxfFmIG1PEK8o950AXUw,2GreXhwEXRLc673Mj_Vyjg,5.0
nkjA6VgTaJvgn8cwBDeuhg,yPWDGL7PN-T9QWqcJdK1Lg,5.0
9PnziMG99Mc41ZvTaaiLGg,9g-lcizIhddq4L4iurt5qg,5.0
XYVlOMxie5NJ3dWJUFbO-g,HEIi9lYs-cXWg99ph90lUA,5.0
pxk0U0oWdZuOXPlJ3y-r9A,macNVhkE6uZOXM-Wtt5bBA,3.0
WKKy85RGETmkU-bSiMQpGw,PVbkPTLHeAZfCp-nUTS-Ew,2.0
NQxn3QuWA464yNnSSwl4GA,Q8Kno85J2thZH31KGb-Krg,5.0
7qtoKBE0mCfHl9xsjUeB5Q,1z99pivXhZNFbg-vXwHwag,2.0
qrYbJtnziFS7Hmi_KOvtag,GP8aRgm2lbv7Hgv3pe2a-w,4.0
irBwtjLgDjtkfz0hKPXsJA,TgedHxemNlFS3I4aS6zU7g,1.0
KrEnouTW2IQAvxnxUuUmMg,_ADJ8WRmfok-01lwYplybQ,5.0
xdfZ8xoPmqYirqDIS027sw,yPWDGL7PN-T9QWqcJdK1Lg,5.0
7AqSeTdWzyBma9uslIapCg,yPWDGL7PN-T9QWqcJdK1Lg,5.0
xXhFmz4W31YXrRsKkV3Gfg,g0EGRY4TvP-VI6I6c_6O7w,1.0
Z9dMfJ7EUkFrrP_hzPgZRA,9g-lcizIhddq4L4iurt5qg,5.0
21FC1_ka-6484dbMbSib-A,5-Q_6MLNtoVt7u4fwuzcmw,1.0
dX0YNH3Z4Zx0cLI8_DkfTw,PiHChXsj6UH9AZeUqzpEvQ,1.0
CoKentZ7s4aM4Z3BT3GZRQ,pCaqpiDDf_or5A-zWr0DUQ,5.0
JzzSC4-ZF-a9RJZAEi2Iew,hzry_2pw53_GkjJFsMzo0Q,4.0
mOnRM5VOgJbjJb34KrmiDQ,DlqpjHNz8x2oND1wyHp1ZA,5.0
uy6xwCIV-iRTRwWtaFm4Yw,MG7Edp3cK0wSVAuCx_43bw,4.0
u4qFFvdwvHqIDmBgwEpjwQ,RvJdycyrP06vcTNr-byCTg,5.0
mdwi4hkXuLrqlv8OVsG3qQ,RvJdycyrP06vcTNr-byCTg,1.0
X7d8dc23XXHyVj6sjzIz4g,Zxlul--TbJ2qW9QhW_VzUg,5.0
ddZkhIELTXlRiJguT32-kQ,0UakJQt4R8r39Bq13ntjRA,5.0
sB2aWEQQi5LC83JjSjzT8g,VsscoyR-OjQMKY2bNXJNYA,5.0
thddUSRRCnjgsjesTwqNsA,DlqpjHNz8x2oND1wyHp1ZA,1.0
tImDf3DWODfBg22SW5l3Jw,XG0pTbdjYz53AqkXjCDkPw,5.0
wfRRwf-5iKnWVP5dqXCUTA,6XZESJv1rcBnSDNn6X86Uw,5.0
W3p-BOyy7xpE5w5hnx-sMg,yPWDGL7PN-T9QWqcJdK1Lg,5.0
Q2SF7BDZssrmIllP6h4UKA,kTLsBLzK0Pr-QDyQSj2h1w,1.0
VUgRAob4UWlkb9bF3J-YJQ,VsscoyR-OjQMKY2bNXJNYA,5.0
bFWzrvY1Uk1qBxhD2OZ-Mg,G1EStwbrdBbCKQnG4UYVjA,2.0
G7Sabx-ak70f_Zt8OutBDg,PiHChXsj6UH9AZeUqzpEvQ,5.0
BB20m6ER1gLAfOFh5B9Tog,_ADJ8WRmfok-01lwYplybQ,4.0
8W2A_LtPwNtRO8Jwj-7Okg,_ADJ8WRmfok-01lwYplybQ,5.0
UokBrqWIPDV0fFgAuoDd5w,cYUFOGu9ZD34mP3DjC6vGQ,3.0
ETH8VNXggl48QP1SWwUHUQ,MWvkorNu6WKVgB5FGWVSRw,4.0
jaw--CE47GePP6DEHyN_gQ,_ADJ8WRmfok-01lwYplybQ,1.0
-YHffvIhF8z1GT_f4SZMow,zhUFx2fd7S0DxKSQJ2J4SA,5.0
c9-RUTRHR0YsqUrJPHh6cQ,BlQjz6Qx7iqMUQzvOyUnmA,2.0
dfPqt9-GRaWmHfu7VFuFrQ,KbklOyVTejoewite5VifVg,5.0
51mPqUFaFCZFS3pm2rbOkg,zPRKwvJu8eoDixvuMVR4DA,5.0
b8w7TxZyeO2HRHdLT2uqSw,6XZESJv1rcBnSDNn6X86Uw,1.0
NJodMErv6q434YZeBuv6-A,9g-lcizIhddq4L4iurt5qg,5.0
3djRgvkqbwn0y9pvC3ZRhA,cYUFOGu9ZD34mP3DjC6vGQ,1.0
fb6GGfg15x2W9fJ4hAQJ0w,9g-lcizIhddq4L4iurt5qg,1.0
t9w1XjlqofFcDvT8azu0fA,RvJdycyrP06vcTNr-byCTg,5.0
L5xeVsLSVQfV8eY7u-8VOg,kTLsBLzK0Pr-QDyQSj2h1w,5.0
QBcil8MiOUV8m9MhSV5aCg,g0EGRY4TvP-VI6I6c_6O7w,2.0
5vytB_fV3yD47amXqrNJtw,G1EStwbrdBbCKQnG4UYVjA,5.0
o1zB8YacjHIj3ZDTL98vvA,KcvY1mPEQb0cBflIjVJj5Q,2.0
l-iO8nkJq31wnY_YeO2b4g,HRmbrbl0FgKc8Q_QmlPcew,2.0
8Fc9tvsYZtXb5DjHr56Nqw,4N793NJDZEcms0yKyjSaVw,5.0
jnm2SoW-rezX_u64DEx08Q,DlqpjHNz8x2oND1wyHp1ZA,1.0
94UXO3F2Kdv3Mj9jxI28FA,g0EGRY4TvP-VI6I6c_6O7w,5.0
HC0K6pw1ubnawEJmuYIGVA,2RH_0HH1z3YW-2lO9wqEbg,5.0
ugD1Ktg_EmC31ZTnAQ-Cyg,pCaqpiDDf_or5A-zWr0DUQ,5.0
f1_VdxsGYDw76PYToEhhTQ,g0EGRY4TvP-VI6I6c_6O7w,5.0
OYMl1TuyesckHWUSpZyiaA,uYEiDDgyOBuW1ZC1RBhRyQ,5.0
-arFUdzBRXIYPTb1XT8uQw,VsscoyR-OjQMKY2bNXJNYA,2.0
xzrX2ZLuKj2DcFZ3o5KCWg,9g-lcizIhddq4L4iurt5qg,5.0
Bb_eULMB__NDv29NEfHjtQ,5MZN_FO_IqErFekR2lZTEw,5.0
puuKkty7eDVC2nL-7dU8ZQ,AIHmAQbFb3_cqhrqGoId4Q,1.0
mDvmjD2h-rMulOEpVN8Z1w,HEIi9lYs-cXWg99ph90lUA,5.0
sqVsGDugDmMV55liZUlw4A,HEIi9lYs-cXWg99ph90lUA,5.0
3GXPuSZNRB7l-EB7LU4IDg,PVbkPTLHeAZfCp-nUTS-Ew,5.0
4ERpb28GaqIW2FZHRCcpqw,mYqB1GAngup8xkkdrD1UcA,5.0
WB7YBs-b5QgpA7bxe0L3eg,cYUFOGu9ZD34mP3DjC6vGQ,1.0
vUew2ZG7Zr63NmDfz96_2A,oeA0KXqdWwbBJc5FUFLazQ,3.0
0qUH6R0tMIpFb8ec1vkQMA,gDi3oN7LsLFsEg7ayg2T6A,5.0
mDOqPzPxd_o_1U3QAhvnyA,HEIi9lYs-cXWg99ph90lUA,5.0
Emr_SN91K5yauX4OJh8d9Q,Q_sHBiJ2zRy4z1iI_l133w,1.0
aGXP4x6iJelOJ7rsAEUoyA,PVbkPTLHeAZfCp-nUTS-Ew,2.0
